age,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,gender_Female,gender_Male,gender_Other,learning_disabilities,peer_influence,tutoring_sessions,exam_anxiety_score,motivation_score
24,2.4,2.8,0.7,0.0,0.998,8.1,1.0,3.0,0,2.0,2.0,0.0,62.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
24,4.3,4.9,3.0,0.0,0.7509999999999999,8.4,1.0,5.0,2,2.0,9.0,1.0,74.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,2.2,6.2,3.0,0.0,0.8640000000000001,6.9,2.0,1.0,0,2.0,4.0,0.0,46.7,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,3.5,3.2,2.4,0.0,0.858,8.0,0.0,2.0,1,2.0,9.0,0.0,75.5,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,3.5,2.3,2.2,0.0,0.743,6.7,1.0,3.0,1,0.0,5.0,1.0,78.1,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,5.1,3.1,3.7,0.0,0.946,6.4,1.0,1.0,2,2.0,7.0,0.0,85.2,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
24,4.2,3.6,1.8,1.0,1.0,6.1,1.0,3.0,0,0.0,5.0,0.0,75.4,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,3.5,2.1,0.5,1.0,0.848,6.1,2.0,4.0,1,1.0,2.0,0.0,64.2,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,4.7,4.7,2.3,0.0,0.9009999999999999,4.6,2.0,1.0,0,2.0,6.0,0.0,69.7,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,5.6,2.8,4.1,0.0,0.858,6.8,2.0,4.0,0,2.0,7.0,0.0,90.3,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,4.3,3.1,0.7,0.0,0.779,6.5,2.0,0.0,0,1.0,6.0,0.0,81.4,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
21,3.5,3.3,1.4,0.0,0.6679999999999999,7.4,1.0,1.0,1,2.0,3.0,0.0,65.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
18,1.5,3.0,2.3,0.0,0.779,6.6,1.0,3.0,0,2.0,10.0,0.0,57.3,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,1.9,3.5,1.7,1.0,0.711,6.3,1.0,0.0,0,2.0,8.0,0.0,57.7,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
18,3.0,1.8,0.7,0.0,1.0,5.5,0.0,4.0,1,0.0,3.0,0.0,56.7,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,2.6,1.8,3.0,0.0,0.838,6.6,1.0,4.0,1,2.0,5.0,1.0,62.3,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,3.2,1.2,4.4,0.0,0.815,7.4,2.0,3.0,1,1.0,9.0,0.0,77.9,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,3.6,3.0,2.0,0.0,0.9390000000000001,5.1,1.0,0.0,2,1.0,5.0,0.0,65.2,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,4.3,3.4,0.8,0.0,0.738,6.6,2.0,6.0,0,1.0,7.0,0.0,76.8,0.0,0.0,1.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
24,3.4,3.0,0.1,0.0,0.773,6.8,1.0,5.0,2,1.0,7.0,0.0,83.8,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,4.2,4.5,2.1,0.0,0.857,5.6,0.0,2.0,2,2.0,5.0,0.0,70.6,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
18,3.6,2.5,3.0,0.0,0.953,5.8,0.0,3.0,0,1.0,2.0,1.0,63.1,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,0.5,3.3,2.3,0.0,0.9,6.8,1.0,4.0,0,2.0,5.0,0.0,39.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
24,2.1,1.2,1.8,0.0,0.875,5.1,1.0,1.0,0,1.0,7.0,0.0,66.7,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,3.3,2.0,1.2,1.0,0.858,6.9,0.0,0.0,0,2.0,7.0,0.0,72.2,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,1.7,3.3,0.6,0.0,0.89,5.4,1.0,5.0,1,2.0,4.0,1.0,50.1,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
22,4.4,3.5,2.7,1.0,0.87,7.8,1.0,2.0,1,2.0,1.0,0.0,62.4,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
24,5.8,2.1,2.8,0.0,0.747,9.3,1.0,1.0,1,2.0,6.0,0.0,96.6,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
21,5.3,2.4,0.1,0.0,0.855,5.5,2.0,0.0,1,2.0,3.0,1.0,85.8,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,3.2,0.7,3.5,0.0,0.743,7.1,2.0,5.0,0,2.0,5.0,0.0,68.3,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,5.7,2.1,2.4,0.0,0.858,5.6,1.0,3.0,2,2.0,4.0,1.0,83.8,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
24,3.7,3.6,3.3,1.0,0.802,7.7,2.0,5.0,0,0.0,2.0,0.0,69.3,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
22,3.0,3.2,0.3,0.0,1.0,5.0,2.0,3.0,2,2.0,7.0,0.0,65.3,0.0,0.0,1.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,2.6,3.1,0.3,0.0,0.846,7.1,2.0,6.0,0,1.0,5.0,1.0,77.5,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,3.0,2.6,1.6,0.0,0.71,5.5,1.0,0.0,2,1.0,7.0,1.0,55.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,2.9,2.5,2.4,1.0,0.8370000000000001,6.3,0.0,5.0,0,2.0,9.0,0.0,65.2,0.0,0.0,1.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,3.8,1.7,3.8,0.0,0.902,5.3,2.0,2.0,0,1.0,4.0,0.0,58.1,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
21,3.7,3.3,2.6,1.0,1.0,7.5,1.0,5.0,0,2.0,5.0,0.0,69.2,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,3.5,3.0,1.5,1.0,0.7909999999999999,5.5,2.0,0.0,1,1.0,9.0,0.0,67.4,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
22,4.2,3.1,0.7,0.0,0.6920000000000001,7.2,2.0,1.0,2,0.0,10.0,0.0,79.9,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,5.3,1.9,3.2,0.0,0.932,6.1,1.0,1.0,0,1.0,4.0,1.0,85.7,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,4.9,0.0,0.7,0.0,0.7120000000000001,6.4,1.0,5.0,2,0.0,5.0,0.0,96.2,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
21,1.3,3.8,3.6,1.0,0.8059999999999999,6.7,1.0,5.0,1,2.0,5.0,0.0,40.4,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
18,0.0,1.9,1.5,0.0,0.8240000000000001,5.6,1.0,3.0,1,1.0,8.0,0.0,55.2,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,4.9,1.5,3.5,0.0,0.843,6.8,1.0,0.0,1,1.0,4.0,0.0,73.8,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,1.4,3.3,2.5,0.0,0.919,8.3,1.0,3.0,0,0.0,4.0,1.0,46.5,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
22,3.2,2.0,1.6,0.0,0.782,5.6,1.0,2.0,0,1.0,7.0,1.0,60.5,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,1.7,3.8,1.2,0.0,0.823,7.9,0.0,6.0,2,2.0,5.0,0.0,55.4,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,0.8,3.2,1.4,0.0,0.8490000000000001,8.3,2.0,1.0,2,1.0,6.0,0.0,45.1,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,4.3,3.3,2.3,0.0,0.865,5.5,0.0,4.0,2,2.0,6.0,0.0,69.4,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,4.6,0.9,1.9,0.0,0.86,4.8,2.0,4.0,2,2.0,6.0,0.0,81.3,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,2.6,4.0,1.1,0.0,0.894,6.9,2.0,0.0,0,2.0,10.0,0.0,66.6,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
18,0.0,2.8,1.6,0.0,0.934,5.8,1.0,0.0,1,2.0,5.0,0.0,26.7,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
18,2.7,2.1,1.9,0.0,0.889,8.7,2.0,4.0,0,0.0,5.0,0.0,64.5,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,4.1,2.7,0.0,0.0,0.895,6.5,1.0,0.0,2,1.0,9.0,1.0,87.1,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
21,1.3,0.4,2.3,1.0,0.6920000000000001,5.5,2.0,1.0,0,2.0,8.0,1.0,42.2,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,3.8,3.0,0.7,0.0,0.855,5.1,1.0,2.0,1,2.0,4.0,0.0,61.6,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,3.5,1.3,0.5,0.0,0.898,7.8,1.0,2.0,1,2.0,7.0,0.0,81.9,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
24,4.4,0.9,0.0,0.0,0.9229999999999999,5.8,1.0,3.0,0,2.0,8.0,0.0,96.5,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,3.7,0.7,0.0,0.0,0.7809999999999999,6.6,1.0,1.0,0,1.0,9.0,0.0,85.1,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,2.0,3.8,0.3,0.0,0.784,7.6,1.0,6.0,2,0.0,5.0,0.0,58.5,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,5.3,1.7,1.0,0.0,0.7929999999999999,5.9,1.0,0.0,1,2.0,3.0,1.0,78.4,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
21,3.3,4.3,3.9,0.0,0.904,6.4,1.0,0.0,0,2.0,4.0,0.0,56.4,0.0,0.0,1.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
24,3.5,1.9,1.2,0.0,0.953,6.5,0.0,6.0,1,1.0,10.0,1.0,92.6,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,2.1,0.5,2.0,0.0,0.809,7.3,0.0,3.0,1,2.0,6.0,1.0,62.3,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
22,2.8,1.2,2.2,1.0,0.941,7.2,1.0,3.0,0,1.0,10.0,0.0,75.8,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
21,2.2,4.0,1.9,0.0,0.862,6.2,0.0,0.0,0,1.0,5.0,1.0,47.1,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,3.2,2.3,1.7,1.0,0.838,6.6,0.0,0.0,2,2.0,9.0,0.0,66.3,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,6.1,1.8,0.5,0.0,0.8290000000000001,6.1,2.0,6.0,1,2.0,3.0,1.0,98.3,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
21,1.4,2.7,3.4,0.0,0.925,4.7,0.0,1.0,1,1.0,2.0,1.0,29.7,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,1.1,3.1,3.8,0.0,0.883,6.8,2.0,6.0,1,0.0,6.0,0.0,45.5,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,5.7,3.8,0.0,0.0,1.0,8.8,1.0,3.0,0,1.0,7.0,0.0,100.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
21,3.2,4.2,0.7,0.0,0.765,5.4,2.0,6.0,0,2.0,5.0,1.0,67.5,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,2.5,2.1,1.5,0.0,0.902,5.6,1.0,6.0,0,1.0,1.0,1.0,60.3,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
21,5.1,0.9,0.7,0.0,0.797,5.5,1.0,6.0,0,2.0,3.0,0.0,87.0,0.0,0.0,1.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
24,2.6,2.0,2.4,0.0,0.763,7.4,1.0,1.0,1,2.0,3.0,0.0,48.5,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,6.2,2.8,1.0,0.0,0.8490000000000001,7.0,1.0,5.0,2,2.0,4.0,0.0,100.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,4.5,1.3,4.2,0.0,0.8640000000000001,6.3,1.0,0.0,0,1.0,10.0,0.0,82.1,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,2.8,1.4,3.1,0.0,1.0,5.4,0.0,4.0,0,2.0,6.0,1.0,63.7,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
22,6.7,2.9,2.0,0.0,0.8320000000000001,6.6,2.0,6.0,1,1.0,5.0,0.0,100.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,2.6,2.4,2.9,0.0,0.737,4.6,1.0,4.0,2,1.0,1.0,0.0,41.9,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
18,4.6,2.5,3.0,0.0,0.877,6.7,1.0,5.0,1,0.0,6.0,0.0,72.7,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
18,3.9,1.6,1.2,0.0,0.643,7.5,2.0,0.0,2,1.0,9.0,1.0,74.3,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
21,5.5,2.2,0.9,1.0,0.841,5.0,1.0,3.0,1,2.0,1.0,0.0,88.7,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
22,5.8,1.4,1.9,0.0,0.852,4.7,2.0,4.0,1,1.0,8.0,1.0,96.6,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,3.5,3.6,2.7,0.0,0.929,8.4,1.0,3.0,0,1.0,8.0,1.0,72.6,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
21,2.4,3.7,2.0,0.0,0.9470000000000001,5.8,2.0,4.0,0,2.0,3.0,1.0,52.4,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
22,4.2,0.3,0.1,0.0,0.8,7.9,0.0,3.0,0,0.0,9.0,1.0,100.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,2.5,1.4,0.9,0.0,0.835,6.3,2.0,6.0,1,2.0,8.0,0.0,73.1,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,6.5,0.7,1.7,0.0,0.773,6.3,2.0,4.0,2,1.0,3.0,0.0,100.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,3.7,1.7,1.7,0.0,0.737,7.0,1.0,3.0,2,0.0,10.0,1.0,80.8,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,3.0,2.4,4.0,0.0,0.8809999999999999,5.4,0.0,5.0,0,2.0,5.0,0.0,62.9,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,3.8,0.8,0.3,0.0,0.723,6.7,1.0,1.0,0,0.0,3.0,0.0,71.5,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
22,1.5,1.4,2.4,0.0,0.809,6.0,2.0,3.0,0,2.0,5.0,0.0,46.2,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
22,2.0,1.3,3.4,1.0,0.75,4.9,1.0,1.0,0,1.0,9.0,0.0,53.8,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,5.3,2.7,4.3,0.0,0.905,6.9,1.0,1.0,1,0.0,4.0,1.0,74.2,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
24,2.5,2.6,1.4,0.0,1.0,6.2,0.0,0.0,2,0.0,6.0,0.0,52.5,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
18,1.9,1.6,2.3,0.0,0.72,6.3,1.0,6.0,2,0.0,3.0,0.0,51.2,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,4.3,2.7,2.4,1.0,0.665,5.0,1.0,5.0,1,0.0,3.0,0.0,60.6,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,5.3,1.8,2.0,0.0,0.838,8.4,2.0,1.0,1,2.0,5.0,0.0,91.5,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,4.6,2.2,1.7,0.0,0.852,7.6,1.0,2.0,1,1.0,8.0,0.0,87.3,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,5.0,4.5,2.3,0.0,0.872,7.7,2.0,6.0,0,1.0,8.0,0.0,98.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
22,2.4,4.1,0.0,0.0,0.805,6.1,1.0,1.0,1,1.0,3.0,1.0,47.9,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,1.4,0.9,2.6,1.0,0.83,4.4,0.0,3.0,1,2.0,8.0,0.0,51.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,5.8,3.5,1.9,0.0,0.887,8.8,1.0,1.0,1,2.0,8.0,1.0,90.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,3.0,3.5,1.6,0.0,0.9540000000000001,6.4,1.0,3.0,0,2.0,3.0,0.0,54.1,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,3.1,1.1,4.1,0.0,0.654,5.6,2.0,3.0,0,2.0,10.0,1.0,58.4,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
22,5.5,3.5,1.1,1.0,0.813,7.0,2.0,2.0,0,1.0,10.0,0.0,100.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,4.3,4.3,1.4,0.0,0.871,7.9,1.0,1.0,2,1.0,2.0,0.0,65.2,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,4.2,1.2,4.0,0.0,0.758,6.5,1.0,1.0,0,2.0,10.0,0.0,85.3,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
21,6.7,1.4,0.9,0.0,1.0,8.0,1.0,4.0,1,2.0,2.0,0.0,93.8,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,2.5,3.7,1.2,1.0,0.7859999999999999,7.8,2.0,6.0,1,1.0,9.0,0.0,78.8,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,4.9,2.8,1.6,0.0,0.846,5.2,2.0,4.0,0,1.0,7.0,0.0,85.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,3.6,3.2,2.7,0.0,0.9059999999999999,5.7,2.0,0.0,1,2.0,6.0,0.0,64.5,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
22,3.9,2.9,2.0,0.0,0.7909999999999999,7.6,1.0,3.0,2,2.0,7.0,0.0,71.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
24,5.8,3.0,0.4,0.0,0.665,3.2,1.0,2.0,0,1.0,8.0,0.0,90.8,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,4.3,0.9,1.2,0.0,0.807,6.3,1.0,4.0,2,2.0,1.0,0.0,72.6,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,4.3,3.8,1.1,0.0,0.953,4.8,1.0,1.0,0,1.0,8.0,0.0,70.9,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
22,5.1,3.9,1.7,1.0,0.816,5.9,1.0,0.0,0,0.0,3.0,1.0,65.1,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
21,3.0,2.2,2.3,0.0,0.765,6.1,0.0,2.0,2,1.0,3.0,0.0,49.1,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,2.2,2.4,2.3,1.0,0.943,6.1,0.0,5.0,1,1.0,6.0,0.0,62.7,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,1.9,0.7,0.0,0.0,0.8170000000000001,5.8,2.0,1.0,2,0.0,4.0,0.0,51.5,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
18,0.6,3.1,3.0,0.0,0.799,5.2,2.0,1.0,1,2.0,4.0,0.0,18.4,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,6.6,3.2,2.1,0.0,0.865,9.3,1.0,5.0,2,1.0,4.0,1.0,100.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
24,1.8,2.4,3.3,1.0,0.927,8.7,1.0,3.0,1,2.0,10.0,0.0,53.3,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,3.2,3.8,2.3,0.0,1.0,5.1,1.0,3.0,1,0.0,9.0,0.0,76.1,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,3.1,2.1,3.0,0.0,0.9329999999999999,8.4,2.0,4.0,1,1.0,8.0,0.0,85.6,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
22,4.0,3.2,2.3,1.0,0.966,6.0,2.0,4.0,0,2.0,3.0,1.0,63.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
24,4.7,1.3,3.3,1.0,0.799,6.7,2.0,1.0,2,2.0,1.0,0.0,73.6,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
24,4.8,2.5,2.4,1.0,0.747,6.4,2.0,6.0,0,2.0,1.0,0.0,76.2,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
24,2.6,2.3,1.7,0.0,0.856,5.7,1.0,1.0,1,2.0,1.0,1.0,45.5,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,3.2,2.8,4.3,0.0,0.861,7.7,1.0,4.0,0,1.0,4.0,1.0,58.6,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,3.9,2.1,2.8,0.0,0.742,6.7,1.0,5.0,1,1.0,6.0,0.0,77.8,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,3.1,2.3,2.4,1.0,0.8320000000000001,5.9,1.0,4.0,0,2.0,4.0,1.0,61.5,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
22,5.9,3.5,0.4,0.0,0.89,4.9,2.0,1.0,0,2.0,3.0,0.0,71.4,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,4.2,2.0,0.4,0.0,0.8859999999999999,5.4,1.0,2.0,2,2.0,8.0,1.0,93.9,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
18,4.6,0.6,2.1,0.0,0.9,4.5,0.0,1.0,0,2.0,8.0,0.0,85.9,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,4.5,4.6,2.0,0.0,0.879,6.5,1.0,2.0,1,2.0,6.0,0.0,73.8,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,5.3,4.2,1.1,1.0,0.799,5.1,2.0,2.0,0,1.0,9.0,0.0,83.3,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
22,3.8,0.9,2.0,1.0,0.799,6.2,1.0,1.0,0,2.0,10.0,0.0,79.7,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
23,1.6,3.3,3.5,1.0,0.73,8.1,2.0,6.0,0,2.0,1.0,0.0,47.1,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
18,4.1,1.9,2.6,0.0,1.0,7.9,1.0,6.0,1,2.0,8.0,0.0,91.9,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
19,2.5,2.8,0.5,1.0,0.851,6.5,0.0,0.0,0,0.0,6.0,1.0,60.6,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
17,2.7,2.9,1.7,0.0,0.828,6.4,1.0,4.0,2,1.0,1.0,0.0,46.6,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
21,4.4,2.2,0.9,0.0,0.757,8.8,2.0,6.0,0,0.0,4.0,1.0,84.2,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
